Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card
ELB-07929-407,02-01-22,54004-04664-AA,A-M-2.5,2,Tess Bennison,tbennison8u@google.cn,United States,Ara,M,2.5,25.875,51.75,Arabica,Medium,Yes
UJQ-54441-340,30-07-19,26822-19510-SD,E-M-0.2,2,Gabie Tweed,gtweed8v@yolasite.com,United States,Exc,M,0.2,4.125,8.25,Excelsa,Medium,Yes
UJQ-54441-340,30-07-19,26822-19510-SD,A-L-0.2,5,Gabie Tweed,gtweed8v@yolasite.com,United States,Ara,L,0.2,3.885,19.425,Arabica,Light,Yes
OWY-43108-475,05-12-20,06432-73165-ML,A-M-0.2,6,Gaile Goggin,ggoggin8x@wix.com,Ireland,Ara,M,0.2,3.375,20.25,Arabica,Medium,Yes
GNO-91911-159,17-12-20,96503-31833-CW,L-D-0.5,3,Skylar Jeyness,sjeyness8y@biglobe.ne.jp,Ireland,Lib,D,0.5,7.77,23.31,Liberica,Dark,No
CNY-06284-066,26-06-21,63985-64148-MG,E-D-0.2,5,Donica Bonhome,dbonhome8z@shinystat.com,United States,Exc,D,0.2,3.645,18.225,Excelsa,Dark,Yes
OQS-46321-904,20-07-19,19597-91185-CM,E-M-1,1,Diena Peetermann,,United States,Exc,M,1,13.75,13.75,Excelsa,Medium,No
IBW-87442-480,14-07-22,79814-23626-JR,A-L-2.5,1,Trina Le Sarr,tle91@epa.gov,United States,Ara,L,2.5,29.785,29.785,Arabica,Light,Yes
DGZ-82537-477,14-08-20,43439-94003-DW,R-D-1,5,Flynn Antony,,United States,Rob,D,1,8.95,44.75,Robusta,Dark,No
LPS-39089-432,24-04-19,97655-45555-LI,R-D-1,5,Baudoin Alldridge,balldridge93@yandex.ru,United States,Rob,D,1,8.95,44.75,Robusta,Dark,Yes
MQU-86100-929,04-06-19,64418-01720-VW,L-L-0.5,4,Homer Dulany,,United States,Lib,L,0.5,9.51,38.04,Liberica,Light,Yes
XUR-14132-391,08-08-22,96836-09258-RI,R-D-0.5,4,Lisa Goodger,lgoodger95@guardian.co.uk,United States,Rob,D,0.5,5.37,21.48,Robusta,Dark,Yes
OVI-27064-381,13-11-19,37274-08534-FM,R-D-0.5,3,Selma McMillian,smcmillian8t@csmonitor.com,United States,Rob,D,0.5,5.37,16.11,Robusta,Dark,No
SHP-17012-870,07-06-20,69529-07533-CV,R-M-2.5,1,Corine Drewett,cdrewett97@wikipedia.org,United States,Rob,M,2.5,22.885,22.885,Robusta,Medium,Yes
FDY-03414-903,12-08-19,94840-49457-UD,A-D-0.5,3,Quinn Parsons,qparsons98@blogtalkradio.com,United States,Ara,D,0.5,5.97,17.91,Arabica,Dark,Yes
WXT-85291-143,04-09-19,81414-81273-DK,R-M-0.5,4,Vivyan Ceely,vceely99@auda.org.au,United States,Rob,M,0.5,5.97,23.88,Robusta,Medium,Yes
QNP-18893-547,04-10-19,76930-61689-CH,R-L-1,5,Elonore Goodings,,United States,Rob,L,1,11.95,59.75,Robusta,Light,No
DOH-92927-530,24-02-20,12839-56537-TQ,L-L-0.2,6,Clement Vasiliev,cvasiliev9b@discuz.net,United States,Lib,L,0.2,4.755,28.53,Liberica,Light,Yes
HGJ-82768-173,26-08-21,62741-01322-HU,A-M-1,4,Terencio O'Moylan,tomoylan9c@liveinternet.ru,United Kingdom,Ara,M,1,11.25,45,Arabica,Medium,No
YPT-95383-088,03-10-21,43439-94003-DW,E-D-2.5,2,Flynn Antony,,United States,Exc,D,2.5,27.945,55.89,Excelsa,Dark,No
OYH-16533-767,13-06-20,44932-34838-RM,E-L-1,4,Wyatan Fetherston,wfetherston9e@constantcontact.com,United States,Exc,L,1,14.85,59.4,Excelsa,Light,No
DWW-28642-549,01-03-21,91181-19412-RQ,E-D-0.2,2,Emmaline Rasmus,erasmus9f@techcrunch.com,United States,Exc,D,0.2,3.645,7.29,Excelsa,Dark,Yes
CGO-79583-871,04-03-19,37182-54930-XC,E-D-0.5,1,Wesley Giorgioni,wgiorgioni9g@wikipedia.org,United States,Exc,D,0.5,7.29,7.29,Excelsa,Dark,Yes
TFY-52090-386,13-10-19,08613-17327-XT,E-L-0.5,2,Lucienne Scargle,lscargle9h@myspace.com,United States,Exc,L,0.5,8.91,17.82,Excelsa,Light,No
TFY-52090-386,13-10-19,08613-17327-XT,L-D-0.5,5,Lucienne Scargle,lscargle9h@myspace.com,United States,Lib,D,0.5,7.77,38.85,Liberica,Dark,No
NYY-73968-094,15-08-19,70451-38048-AH,R-D-0.5,6,Noam Climance,nclimance9j@europa.eu,United States,Rob,D,0.5,5.37,32.22,Robusta,Dark,No
QEY-71761-460,29-11-21,35442-75769-PL,R-M-1,2,Catarina Donn,,Ireland,Rob,M,1,9.95,19.9,Robusta,Medium,Yes
GKQ-82603-910,19-01-20,83737-56117-JE,R-L-1,5,Ameline Snazle,asnazle9l@oracle.com,United States,Rob,L,1,11.95,59.75,Robusta,Light,No
IOB-32673-745,28-05-21,07095-81281-NJ,A-L-0.5,3,Rebeka Worg,rworg9m@arstechnica.com,United States,Ara,L,0.5,7.77,23.31,Arabica,Light,Yes
YAU-98893-150,15-01-22,77043-48851-HG,L-M-1,3,Lewes Danes,ldanes9n@umn.edu,United States,Lib,M,1,14.55,43.65,Liberica,Medium,No
XNM-14163-951,04-12-19,78224-60622-KH,E-L-2.5,6,Shelli Keynd,skeynd9o@narod.ru,United States,Exc,L,2.5,34.155,204.93,Excelsa,Light,No
JPB-45297-000,01-07-22,83105-86631-IU,R-L-0.2,4,Dell Daveridge,ddaveridge9p@arstechnica.com,United States,Rob,L,0.2,3.585,14.34,Robusta,Light,No
MOU-74341-266,07-05-19,99358-65399-TC,A-D-0.5,4,Joshuah Awdry,jawdry9q@utexas.edu,United States,Ara,D,0.5,5.97,23.88,Arabica,Dark,No
DHJ-87461-571,23-08-20,94525-76037-JP,A-M-1,2,Ethel Ryles,eryles9r@fastcompany.com,United States,Ara,M,1,11.25,22.5,Arabica,Medium,No
DKM-97676-850,02-06-20,43439-94003-DW,E-D-0.5,5,Flynn Antony,,United States,Exc,D,0.5,7.29,36.45,Excelsa,Dark,No
UEB-09112-118,30-01-20,82718-93677-XO,A-M-0.5,4,Maitilde Boxill,,United States,Ara,M,0.5,6.75,27,Arabica,Medium,Yes
ORZ-67699-748,15-02-20,44708-78241-DF,A-M-2.5,6,Jodee Caldicott,jcaldicott9u@usda.gov,United States,Ara,M,2.5,25.875,155.25,Arabica,Medium,No
JXP-28398-485,11-06-21,23039-93032-FN,A-D-2.5,5,Marianna Vedmore,mvedmore9v@a8.net,United States,Ara,D,2.5,22.885,114.425,Arabica,Dark,Yes
WWH-92259-198,11-03-22,35256-12529-FT,L-D-1,4,Willey Romao,wromao9w@chronoengine.com,United States,Lib,D,1,12.95,51.8,Liberica,Dark,Yes
FLR-82914-153,09-09-21,86100-33488-WP,A-M-2.5,6,Enriqueta Ixor,,United States,Ara,M,2.5,25.875,155.25,Arabica,Medium,No
AMB-93600-000,14-05-19,64435-53100-WM,A-L-2.5,1,Tomasina Cotmore,tcotmore9y@amazonaws.com,United States,Ara,L,2.5,29.785,29.785,Arabica,Light,No
FEP-36895-658,08-04-19,44699-43836-UH,R-L-0.2,6,Yuma Skipsey,yskipsey9z@spotify.com,United Kingdom,Rob,L,0.2,3.585,21.51,Robusta,Light,No
RXW-91413-276,15-08-20,29588-35679-RG,R-D-2.5,2,Nicko Corps,ncorpsa0@gmpg.org,United States,Rob,D,2.5,20.585,41.17,Robusta,Dark,No
RXW-91413-276,15-08-20,29588-35679-RG,R-M-0.5,1,Nicko Corps,ncorpsa0@gmpg.org,United States,Rob,M,0.5,5.97,5.97,Robusta,Medium,No
SDB-77492-188,05-05-22,64815-54078-HH,E-L-1,5,Feliks Babber,fbabbera2@stanford.edu,United States,Exc,L,1,14.85,74.25,Excelsa,Light,Yes
RZN-65182-395,27-03-21,59572-41990-XY,L-M-1,6,Kaja Loxton,kloxtona3@opensource.org,United States,Lib,M,1,14.55,87.3,Liberica,Medium,No
HDQ-86094-507,27-04-19,32481-61533-ZJ,E-D-1,6,Parker Tofful,ptoffula4@posterous.com,United States,Exc,D,1,12.15,72.9,Excelsa,Dark,Yes
YXO-79631-417,25-09-21,31587-92570-HL,L-D-0.5,1,Casi Gwinnett,cgwinnetta5@behance.net,United States,Lib,D,0.5,7.77,7.77,Liberica,Dark,No
SNF-57032-096,13-02-20,93832-04799-ID,E-D-0.5,6,Saree Ellesworth,,United States,Exc,D,0.5,7.29,43.74,Excelsa,Dark,No
DGL-29648-995,16-07-21,59367-30821-ZQ,L-M-0.2,2,Silvio Iorizzi,,United States,Lib,M,0.2,4.365,8.73,Liberica,Medium,Yes
GPU-65651-504,11-05-22,83947-45528-ET,E-M-2.5,2,Leesa Flaonier,lflaoniera8@wordpress.org,United States,Exc,M,2.5,31.625,63.25,Excelsa,Medium,No
OJU-34452-896,04-02-19,60799-92593-CX,E-L-0.5,1,Abba Pummell,,United States,Exc,L,0.5,8.91,8.91,Excelsa,Light,Yes
GZS-50547-887,05-02-19,61600-55136-UM,E-D-1,2,Corinna Catcheside,ccatchesideaa@macromedia.com,United States,Exc,D,1,12.15,24.3,Excelsa,Dark,Yes
ESR-54041-053,24-05-22,59771-90302-OF,A-L-0.5,6,Cortney Gibbonson,cgibbonsonab@accuweather.com,United States,Ara,L,0.5,7.77,46.62,Arabica,Light,Yes
OGD-10781-526,04-10-20,16880-78077-FB,R-L-0.5,6,Terri Farra,tfarraac@behance.net,United States,Rob,L,0.5,7.17,43.02,Robusta,Light,No
FVH-29271-315,30-06-22,74415-50873-FC,A-D-0.5,3,Corney Curme,,Ireland,Ara,D,0.5,5.97,17.91,Arabica,Dark,Yes
BNZ-20544-633,21-10-20,31798-95707-NR,L-L-0.5,4,Gothart Bamfield,gbamfieldae@yellowpages.com,United States,Lib,L,0.5,9.51,38.04,Liberica,Light,Yes
FUX-85791-078,16-10-20,59122-08794-WT,A-M-0.2,2,Waylin Hollingdale,whollingdaleaf@about.me,United States,Ara,M,0.2,3.375,6.75,Arabica,Medium,Yes
YXP-20078-116,23-09-20,37238-52421-JJ,R-M-0.5,1,Judd De Leek,jdeag@xrea.com,United States,Rob,M,0.5,5.97,5.97,Robusta,Medium,Yes
VQV-59984-866,08-03-19,48854-01899-FN,R-D-0.2,3,Vanya Skullet,vskulletah@tinyurl.com,Ireland,Rob,D,0.2,2.685,8.055,Robusta,Dark,No
JEH-37276-048,30-06-21,80896-38819-DW,A-L-0.5,3,Jany Rudeforth,jrudeforthai@wunderground.com,Ireland,Ara,L,0.5,7.77,23.31,Arabica,Light,Yes
VYD-28555-589,13-08-19,29814-01459-RC,R-L-0.5,6,Ashbey Tomaszewski,atomaszewskiaj@answers.com,United Kingdom,Rob,L,0.5,7.17,43.02,Robusta,Light,Yes
WUG-76466-650,22-02-21,43439-94003-DW,L-D-0.5,3,Flynn Antony,,United States,Lib,D,0.5,7.77,23.31,Liberica,Dark,No
RJV-08261-583,26-03-22,48497-29281-FE,A-D-0.2,5,Pren Bess,pbessal@qq.com,United States,Ara,D,0.2,2.985,14.925,Arabica,Dark,Yes
PMR-56062-609,10-01-20,43605-12616-YH,E-D-0.5,3,Elka Windress,ewindressam@marketwatch.com,United States,Exc,D,0.5,7.29,21.87,Excelsa,Dark,No
XLD-12920-505,01-05-19,21907-75962-VB,E-L-0.5,6,Marty Kidstoun,,United States,Exc,L,0.5,8.91,53.46,Excelsa,Light,Yes
UBW-50312-037,09-02-20,69503-12127-YD,A-L-2.5,4,Nickey Dimbleby,,United States,Ara,L,2.5,29.785,119.14,Arabica,Light,No
QAW-05889-019,29-12-21,68810-07329-EU,L-M-0.5,5,Virgil Baumadier,vbaumadierap@google.cn,United States,Lib,M,0.5,8.73,43.65,Liberica,Medium,Yes
EPT-12715-397,09-09-20,08478-75251-OG,A-D-0.2,6,Lenore Messenbird,,United States,Ara,D,0.2,2.985,17.91,Arabica,Dark,Yes
DHT-93810-053,16-09-21,17005-82030-EA,E-L-1,5,Shirleen Welds,sweldsar@wired.com,United States,Exc,L,1,14.85,74.25,Excelsa,Light,Yes
DMY-96037-963,26-10-20,42179-95059-DO,L-D-0.2,3,Maisie Sarvar,msarvaras@artisteer.com,United States,Lib,D,0.2,3.885,11.655,Liberica,Dark,Yes
MBM-55936-917,12-03-19,55989-39849-WO,L-D-0.5,3,Andrej Havick,ahavickat@nsw.gov.au,United States,Lib,D,0.5,7.77,23.31,Liberica,Dark,Yes
TPA-93614-840,18-02-21,28932-49296-TM,E-D-0.5,2,Sloan Diviny,sdivinyau@ask.com,United States,Exc,D,0.5,7.29,14.58,Excelsa,Dark,Yes
WDM-77521-710,29-10-20,86144-10144-CB,A-M-0.5,2,Itch Norquoy,inorquoyav@businessweek.com,United States,Ara,M,0.5,6.75,13.5,Arabica,Medium,No
EIP-19142-462,06-09-21,60973-72562-DQ,E-L-1,6,Anson Iddison,aiddisonaw@usa.gov,United States,Exc,L,1,14.85,89.1,Excelsa,Light,No
EIP-19142-462,06-09-21,60973-72562-DQ,A-L-0.2,1,Anson Iddison,aiddisonaw@usa.gov,United States,Ara,L,0.2,3.885,3.885,Arabica,Light,No
ZZL-76364-387,09-09-20,11263-86515-VU,R-L-2.5,4,Randal Longfield,rlongfielday@bluehost.com,United States,Rob,L,2.5,27.485,109.94,Robusta,Light,No
GMF-18638-786,26-09-21,60004-62976-NI,L-D-0.5,6,Gregorius Kislingbury,gkislingburyaz@samsung.com,United States,Lib,D,0.5,7.77,46.62,Liberica,Dark,Yes
TDJ-20844-787,05-11-20,77876-28498-HI,A-L-0.5,5,Xenos Gibbons,xgibbonsb0@artisteer.com,United States,Ara,L,0.5,7.77,38.85,Arabica,Light,No
BWK-39400-446,12-09-19,61302-06948-EH,L-D-0.5,4,Fleur Parres,fparresb1@imageshack.us,United States,Lib,D,0.5,7.77,31.08,Liberica,Dark,Yes
LCB-02099-995,31-07-19,06757-96251-UH,A-D-0.2,6,Gran Sibray,gsibrayb2@wsj.com,United States,Ara,D,0.2,2.985,17.91,Arabica,Dark,Yes
UBA-43678-174,15-03-19,44530-75983-OD,E-D-2.5,6,Ingelbert Hotchkin,ihotchkinb3@mit.edu,United Kingdom,Exc,D,2.5,27.945,167.67,Excelsa,Dark,No
UDH-24280-432,16-05-21,44865-58249-RY,L-L-1,4,Neely Broadberrie,nbroadberrieb4@gnu.org,United States,Lib,L,1,15.85,63.4,Liberica,Light,No
IDQ-20193-502,06-05-19,36021-61205-DF,L-M-0.2,2,Rutger Pithcock,rpithcockb5@yellowbook.com,United States,Lib,M,0.2,4.365,8.73,Liberica,Medium,Yes
DJG-14442-608,06-02-19,75716-12782-SS,R-D-1,3,Gale Croysdale,gcroysdaleb6@nih.gov,United States,Rob,D,1,8.95,26.85,Robusta,Dark,Yes
DWB-61381-370,09-04-21,11812-00461-KH,L-L-0.2,2,Benedetto Gozzett,bgozzettb7@github.com,United States,Lib,L,0.2,4.755,9.51,Liberica,Light,No
FRD-17347-990,20-05-20,46681-78850-ZW,A-D-1,4,Tania Craggs,tcraggsb8@house.gov,Ireland,Ara,D,1,9.95,39.8,Arabica,Dark,No
YPP-27450-525,02-12-20,01932-87052-KO,E-M-0.5,3,Leonie Cullrford,lcullrfordb9@xing.com,United States,Exc,M,0.5,8.25,24.75,Excelsa,Medium,Yes
EFC-39577-424,08-08-21,16046-34805-ZF,E-M-1,5,Auguste Rizon,arizonba@xing.com,United States,Exc,M,1,13.75,68.75,Excelsa,Medium,Yes
LAW-80062-016,03-02-22,34546-70516-LR,E-M-0.5,6,Lorin Guerrazzi,,Ireland,Exc,M,0.5,8.25,49.5,Excelsa,Medium,No
WKL-27981-758,08-04-22,73699-93557-FZ,A-M-2.5,2,Felice Miell,fmiellbc@spiegel.de,United States,Ara,M,2.5,25.875,51.75,Arabica,Medium,Yes
VRT-39834-265,07-01-21,86686-37462-CK,L-L-1,3,Hamish Skeech,,Ireland,Lib,L,1,15.85,47.55,Liberica,Light,Yes
QTC-71005-730,02-09-21,14298-02150-KH,A-L-0.2,4,Giordano Lorenzin,,United States,Ara,L,0.2,3.885,15.54,Arabica,Light,No
TNX-09857-717,04-11-21,48675-07824-HJ,L-M-1,6,Harwilll Bishell,,United States,Lib,M,1,14.55,87.3,Liberica,Medium,Yes
JZV-43874-185,02-08-21,18551-80943-YQ,A-M-1,5,Freeland Missenden,,United States,Ara,M,1,11.25,56.25,Arabica,Medium,Yes
ICF-17486-106,27-01-20,19196-09748-DB,L-L-2.5,1,Waylan Springall,wspringallbh@jugem.jp,United States,Lib,L,2.5,36.455,36.455,Liberica,Light,Yes
BMK-49520-383,03-12-19,72233-08665-IP,R-L-0.2,3,Kiri Avramow,,United States,Rob,L,0.2,3.585,10.755,Robusta,Light,Yes
HTS-15020-632,06-08-19,53817-13148-RK,R-M-0.2,3,Gregg Hawkyens,ghawkyensbj@census.gov,United States,Rob,M,0.2,2.985,8.955,Robusta,Medium,No
YLE-18247-749,11-03-20,92227-49331-QR,A-L-0.5,3,Reggis Pracy,,United States,Ara,L,0.5,7.77,23.31,Arabica,Light,Yes
KJJ-12573-591,18-09-21,12997-41076-FQ,A-L-2.5,1,Paula Denis,,United States,Ara,L,2.5,29.785,29.785,Arabica,Light,Yes
RGU-43561-950,07-11-20,44220-00348-MB,A-L-2.5,5,Broderick McGilvra,bmcgilvrabm@so-net.ne.jp,United States,Ara,L,2.5,29.785,148.925,Arabica,Light,Yes
JSN-73975-443,27-06-22,93047-98331-DD,L-M-0.5,1,Annabella Danzey,adanzeybn@github.com,United States,Lib,M,0.5,8.73,8.73,Liberica,Medium,Yes
WNR-71736-993,05-02-20,16880-78077-FB,L-D-0.5,4,Terri Farra,tfarraac@behance.net,United States,Lib,D,0.5,7.77,31.08,Liberica,Dark,No
WNR-71736-993,05-02-20,16880-78077-FB,A-D-2.5,6,Terri Farra,tfarraac@behance.net,United States,Ara,D,2.5,22.885,137.31,Arabica,Dark,No
HNI-91338-546,07-02-20,67285-75317-XI,A-D-0.5,5,Nevins Glowacz,,United States,Ara,D,0.5,5.97,29.85,Arabica,Dark,No
CYH-53243-218,18-12-20,88167-57964-PH,R-M-0.5,3,Adelice Isabell,,United States,Rob,M,0.5,5.97,17.91,Robusta,Medium,No
SVD-75407-177,23-08-21,16106-36039-QS,E-L-0.5,3,Yulma Dombrell,ydombrellbs@dedecms.com,United States,Exc,L,0.5,8.91,26.73,Excelsa,Light,Yes
NVN-66443-451,20-08-21,98921-82417-GN,R-D-1,2,Alric Darth,adarthbt@t.co,United States,Rob,D,1,8.95,17.9,Robusta,Dark,No
JUA-13580-095,01-04-19,55265-75151-AK,R-L-0.2,4,Manuel Darrigoe,mdarrigoebu@hud.gov,Ireland,Rob,L,0.2,3.585,14.34,Robusta,Light,Yes
ACY-56225-839,28-01-21,47386-50743-FG,A-M-2.5,3,Kynthia Berick,,United States,Ara,M,2.5,25.875,77.625,Arabica,Medium,Yes
QBB-07903-622,21-10-19,32622-54551-UC,R-L-1,5,Minetta Ackrill,mackrillbw@bandcamp.com,United States,Rob,L,1,11.95,59.75,Robusta,Light,No
JLJ-81802-619,20-06-21,16880-78077-FB,A-L-1,6,Terri Farra,tfarraac@behance.net,United States,Ara,L,1,12.95,77.7,Arabica,Light,No
HFT-77191-168,04-11-21,48419-02347-XP,R-D-0.2,2,Melosa Kippen,mkippenby@dion.ne.jp,United States,Rob,D,0.2,2.685,5.37,Robusta,Dark,Yes
SZR-35951-530,05-04-21,14121-20527-OJ,E-D-2.5,3,Witty Ranson,wransonbz@ted.com,Ireland,Exc,D,2.5,27.945,83.835,Excelsa,Dark,Yes
IKL-95976-565,09-12-19,53486-73919-BQ,A-M-1,2,Rod Gowdie,,United States,Ara,M,1,11.25,22.5,Arabica,Medium,No
XEY-48929-474,02-01-22,21889-94615-WT,L-M-2.5,6,Lemuel Rignold,lrignoldc1@miibeian.gov.cn,United States,Lib,M,2.5,33.465,200.79,Liberica,Medium,Yes
SQT-07286-736,08-12-19,87726-16941-QW,A-M-1,6,Nevsa Fields,,United States,Ara,M,1,11.25,67.5,Arabica,Medium,No
QDU-45390-361,28-11-21,03677-09134-BC,E-M-0.5,1,Chance Rowthorn,crowthornc3@msn.com,United States,Exc,M,0.5,8.25,8.25,Excelsa,Medium,No
RUJ-30649-712,11-03-22,93224-71517-WV,L-L-0.2,2,Orly Ryland,orylandc4@deviantart.com,United States,Lib,L,0.2,4.755,9.51,Liberica,Light,Yes
WSV-49732-075,17-01-21,76263-95145-GJ,L-D-2.5,1,Willabella Abramski,,United States,Lib,D,2.5,29.785,29.785,Liberica,Dark,No
VJF-46305-323,18-01-19,68555-89840-GZ,L-D-0.5,2,Morgen Seson,msesonck@census.gov,United States,Lib,D,0.5,7.77,15.54,Liberica,Dark,No
CXD-74176-600,07-04-19,70624-19112-AO,E-L-0.5,4,Chickie Ragless,craglessc7@webmd.com,Ireland,Exc,L,0.5,8.91,35.64,Excelsa,Light,No
ADX-50674-975,03-02-21,58916-61837-QH,A-M-2.5,4,Freda Hollows,fhollowsc8@blogtalkradio.com,United States,Ara,M,2.5,25.875,103.5,Arabica,Medium,Yes
RRP-51647-420,18-04-19,89292-52335-YZ,E-D-1,3,Livy Lathleiff,llathleiffc9@nationalgeographic.com,Ireland,Exc,D,1,12.15,36.45,Excelsa,Dark,Yes
PKJ-99134-523,07-07-21,77284-34297-YY,R-L-0.5,5,Koralle Heads,kheadsca@jalbum.net,United States,Rob,L,0.5,7.17,35.85,Robusta,Light,No
FZQ-29439-457,23-02-21,50449-80974-BZ,E-L-0.2,5,Theo Bowne,tbownecb@unicef.org,Ireland,Exc,L,0.2,4.455,22.275,Excelsa,Light,Yes
USN-68115-161,10-08-21,08120-16183-AW,E-M-0.2,6,Rasia Jacquemard,rjacquemardcc@acquirethisname.com,Ireland,Exc,M,0.2,4.125,24.75,Excelsa,Medium,No
IXU-20263-532,15-11-19,68044-89277-ML,L-M-2.5,2,Kizzie Warman,kwarmancd@printfriendly.com,Ireland,Lib,M,2.5,33.465,66.93,Liberica,Medium,Yes
CBT-15092-420,17-12-19,71364-35210-HS,L-M-0.5,1,Wain Cholomin,wcholomince@about.com,United Kingdom,Lib,M,0.5,8.73,8.73,Liberica,Medium,Yes
PKQ-46841-696,18-03-20,37177-68797-ON,R-M-0.5,3,Arleen Braidman,abraidmancf@census.gov,United States,Rob,M,0.5,5.97,17.91,Robusta,Medium,No
XDU-05471-219,06-06-22,60308-06944-GS,R-L-0.5,1,Pru Durban,pdurbancg@symantec.com,Ireland,Rob,L,0.5,7.17,7.17,Robusta,Light,No
NID-20149-329,20-05-21,49888-39458-PF,R-D-0.2,2,Antone Harrold,aharroldch@miibeian.gov.cn,United States,Rob,D,0.2,2.685,5.37,Robusta,Dark,No
SVU-27222-213,11-01-21,60748-46813-DZ,L-L-0.2,5,Sim Pamphilon,spamphilonci@mlb.com,Ireland,Lib,L,0.2,4.755,23.775,Liberica,Light,No
RWI-84131-848,22-02-19,16385-11286-NX,R-D-2.5,2,Mohandis Spurden,mspurdencj@exblog.jp,United States,Rob,D,2.5,20.585,41.17,Robusta,Dark,Yes
GUU-40666-525,24-11-21,68555-89840-GZ,A-L-0.2,3,Morgen Seson,msesonck@census.gov,United States,Ara,L,0.2,3.885,11.655,Arabica,Light,No
SCN-51395-066,18-01-22,72164-90254-EJ,L-L-0.5,4,Nalani Pirrone,npirronecl@weibo.com,United States,Lib,L,0.5,9.51,38.04,Liberica,Light,No
ULA-24644-321,13-08-21,67010-92988-CT,R-D-2.5,4,Reube Cawley,rcawleycm@yellowbook.com,Ireland,Rob,D,2.5,20.585,82.34,Robusta,Dark,Yes
EOL-92666-762,11-01-20,15776-91507-GT,L-L-0.2,2,Stan Barribal,sbarribalcn@microsoft.com,Ireland,Lib,L,0.2,4.755,9.51,Liberica,Light,Yes
AJV-18231-334,05-07-20,23473-41001-CD,R-D-2.5,2,Agnes Adamides,aadamidesco@bizjournals.com,United Kingdom,Rob,D,2.5,20.585,41.17,Robusta,Dark,No
ZQI-47236-301,25-07-19,23446-47798-ID,L-L-0.5,5,Carmelita Thowes,cthowescp@craigslist.org,United States,Lib,L,0.5,9.51,47.55,Liberica,Light,No
ZCR-15721-658,26-05-22,28327-84469-ND,A-M-1,4,Rodolfo Willoway,rwillowaycq@admin.ch,United States,Ara,M,1,11.25,45,Arabica,Medium,No
QEW-47945-682,10-01-20,42466-87067-DT,L-L-0.2,5,Alvis Elwin,aelwincr@privacy.gov.au,United States,Lib,L,0.2,4.755,23.775,Liberica,Light,No
PSY-45485-542,17-05-19,62246-99443-HF,R-D-0.5,3,Araldo Bilbrook,abilbrookcs@booking.com,Ireland,Rob,D,0.5,5.37,16.11,Robusta,Dark,Yes
BAQ-74241-156,24-07-20,99869-55718-UU,R-D-0.2,4,Ransell McKall,rmckallct@sakura.ne.jp,United Kingdom,Rob,D,0.2,2.685,10.74,Robusta,Dark,Yes
BVU-77367-451,20-10-20,77421-46059-RY,A-D-1,5,Borg Daile,bdailecu@vistaprint.com,United States,Ara,D,1,9.95,49.75,Arabica,Dark,Yes
TJE-91516-344,22-09-19,49894-06550-OQ,E-M-1,2,Adolphe Treherne,atrehernecv@state.tx.us,Ireland,Exc,M,1,13.75,27.5,Excelsa,Medium,No
LIS-96202-702,07-06-20,72028-63343-SU,L-D-2.5,4,Annetta Brentnall,abrentnallcw@biglobe.ne.jp,United Kingdom,Lib,D,2.5,29.785,119.14,Liberica,Dark,No
VIO-27668-766,15-12-19,10074-20104-NN,R-D-2.5,1,Dick Drinkall,ddrinkallcx@psu.edu,United States,Rob,D,2.5,20.585,20.585,Robusta,Dark,Yes
ZVG-20473-043,06-12-20,71769-10219-IM,A-D-0.2,3,Dagny Kornel,dkornelcy@cyberchimps.com,United States,Ara,D,0.2,2.985,8.955,Arabica,Dark,Yes
KGZ-56395-231,06-12-21,22221-71106-JD,A-D-0.5,1,Rhona Lequeux,rlequeuxcz@newyorker.com,United States,Ara,D,0.5,5.97,5.97,Arabica,Dark,No
CUU-92244-729,11-07-20,99735-44927-OL,E-M-1,3,Julius Mccaull,jmccaulld0@parallels.com,United States,Exc,M,1,13.75,41.25,Excelsa,Medium,Yes
EHE-94714-312,28-06-21,27132-68907-RC,E-L-0.2,5,Ailey Brash,abrashda@plala.or.jp,United States,Exc,L,0.2,4.455,22.275,Excelsa,Light,Yes
RTL-16205-161,05-04-22,90440-62727-HI,A-M-0.5,1,Alberto Hutchinson,ahutchinsond2@imgur.com,United States,Ara,M,0.5,6.75,6.75,Arabica,Medium,Yes
GTS-22482-014,24-03-22,36769-16558-SX,L-M-2.5,4,Lamond Gheeraert,,United States,Lib,M,2.5,33.465,133.86,Liberica,Medium,Yes
DYG-25473-881,08-02-20,10138-31681-SD,A-D-0.2,2,Roxine Drivers,rdriversd4@hexun.com,United States,Ara,D,0.2,2.985,5.97,Arabica,Dark,No
HTR-21838-286,11-02-22,24669-76297-SF,A-L-1,2,Heloise Zeal,hzeald5@google.de,United States,Ara,L,1,12.95,25.9,Arabica,Light,No
KYG-28296-920,02-07-20,78050-20355-DI,E-M-2.5,1,Granger Smallcombe,gsmallcombed6@ucla.edu,Ireland,Exc,M,2.5,31.625,31.625,Excelsa,Medium,Yes
NNB-20459-430,25-07-22,79825-17822-UH,L-M-0.2,2,Daryn Dibley,ddibleyd7@feedburner.com,United States,Lib,M,0.2,4.365,8.73,Liberica,Medium,No
FEK-14025-351,19-03-21,03990-21586-MQ,E-L-0.2,6,Gardy Dimitriou,gdimitrioud8@chronoengine.com,United States,Exc,L,0.2,4.455,26.73,Excelsa,Light,Yes
